Spectrum 1,04/16/2025 11:07:37
[Global Parameters]
-154.91879272460938,2424792916.6666666666666666667
-154.97419738769531,2424793125.0000000000000000000
-155.03669738769531,2424793333.3333333333333333333
-155.63560485839844,2424793541.6666666666666666667
-156.20849609375,2424793750.0000000000000000000
-156.49029541015625,2424793958.3333333333333333333
-156.70089721679688,2424794166.6666666666666666667
-156.35220336914063,2424794375.0000000000000000000
-156.41310119628906,2424794583.3333333333333333333
-155.889892578125,2424794791.6666666666666666667
-154.89860534667969,2424795000.0000000000000000000
-154.27099609375,2424795208.3333333333333333333
-153.95429992675781,2424795416.6666666666666666667
-153.68099975585938,2424795625.0000000000000000000
-153.26530456542969,2424795833.3333333333333333333
-152.43409729003906,2424796041.6666666666666666667
-152.00239562988281,2424796250.0000000000000000000
-151.76739501953125,2424796458.3333333333333333333
-150.76579284667969,2424796666.6666666666666666667
-150.19960021972656,2424796875.0000000000000000000
-149.72099304199219,2424797083.3333333333333333333
-148.80119323730469,2424797291.6666666666666666667
-148.11610412597656,2424797500.0000000000000000000
-147.39630126953125,2424797708.3333333333333333333
-146.31849670410156,2424797916.6666666666666666667
-145.56809997558594,2424798125.0000000000000000000
-144.59539794921875,2424798333.3333333333333333333
-144.29420471191406,2424798541.6666666666666666667
-143.38540649414063,2424798750.0000000000000000000
-143.10240173339844,2424798958.3333333333333333333
-142.51460266113281,2424799166.6666666666666666667
-142.49459838867188,2424799375.0000000000000000000
-142.38279724121094,2424799583.3333333333333333333
-141.86349487304688,2424799791.6666666666666666667
-141.99440002441406,2424800000.0000000000000000000
-141.88980102539063,2424800208.3333333333333333333
-142.16299438476563,2424800416.6666666666666666667
-142.89990234375,2424800625.0000000000000000000
-143.16140747070313,2424800833.3333333333333333333
-143.23489379882813,2424801041.6666666666666666667
-143.16830444335938,2424801250.0000000000000000000
-144.18220520019531,2424801458.3333333333333333333
-144.48069763183594,2424801666.6666666666666666667
-144.25889587402344,2424801875.0000000000000000000
-144.60429382324219,2424802083.3333333333333333333
-144.22439575195313,2424802291.6666666666666666667
-144.06129455566406,2424802500.0000000000000000000
-143.74189758300781,2424802708.3333333333333333333
-143.39309692382813,2424802916.6666666666666666667
-142.76409912109375,2424803125.0000000000000000000
-143.01130676269531,2424803333.3333333333333333333
-142.856201171875,2424803541.6666666666666666667
-142.29620361328125,2424803750.0000000000000000000
-142.26460266113281,2424803958.3333333333333333333
-142.3612060546875,2424804166.6666666666666666667
-142.77149963378906,2424804375.0000000000000000000
-143.18980407714844,2424804583.3333333333333333333
-143.52580261230469,2424804791.6666666666666666667
-144.11979675292969,2424805000.0000000000000000000
-144.45770263671875,2424805208.3333333333333333333
-144.61909484863281,2424805416.6666666666666666667
-144.63609313964844,2424805625.0000000000000000000
-144.73150634765625,2424805833.3333333333333333333
-144.72030639648438,2424806041.6666666666666666667
-144.14559936523438,2424806250.0000000000000000000
-144.01069641113281,2424806458.3333333333333333333
-143.58259582519531,2424806666.6666666666666666667
-142.92120361328125,2424806875.0000000000000000000
-142.39360046386719,2424807083.3333333333333333333
-141.73269653320313,2424807291.6666666666666666667
-142.25090026855469,2424807500.0000000000000000000
-141.43060302734375,2424807708.3333333333333333333
-141.55239868164063,2424807916.6666666666666666667
-141.54190063476563,2424808125.0000000000000000000
-141.30690002441406,2424808333.3333333333333333333
-141.82179260253906,2424808541.6666666666666666667
-141.7135009765625,2424808750.0000000000000000000
-142.10530090332031,2424808958.3333333333333333333
-142.22450256347656,2424809166.6666666666666666667
-142.44020080566406,2424809375.0000000000000000000
-143.20370483398438,2424809583.3333333333333333333
-143.60859680175781,2424809791.6666666666666666667
-144.01739501953125,2424810000.0000000000000000000
-144.39799499511719,2424810208.3333333333333333333
-145.14959716796875,2424810416.6666666666666666667
-145.83920288085938,2424810625.0000000000000000000
-145.95979309082031,2424810833.3333333333333333333
-147.42709350585938,2424811041.6666666666666666667
-147.49909973144531,2424811250.0000000000000000000
-148.56069946289063,2424811458.3333333333333333333
-149.45489501953125,2424811666.6666666666666666667
-150.50459289550781,2424811875.0000000000000000000
-151.15220642089844,2424812083.3333333333333333333
-152.0133056640625,2424812291.6666666666666666667
-153.3218994140625,2424812500.0000000000000000000
-153.86189270019531,2424812708.3333333333333333333
-154.34150695800781,2424812916.6666666666666666667
-154.71150207519531,2424813125.0000000000000000000
-154.3948974609375,2424813333.3333333333333333333
-155.14689636230469,2424813541.6666666666666666667
-155.04469299316406,2424813750.0000000000000000000
-154.75909423828125,2424813958.3333333333333333333
-154.398193359375,2424814166.6666666666666666667
-153.64419555664063,2424814375.0000000000000000000
-153.593505859375,2424814583.3333333333333333333
-152.55119323730469,2424814791.6666666666666666667
-152.09689331054688,2424815000.0000000000000000000
-151.58760070800781,2424815208.3333333333333333333
-151.05799865722656,2424815416.6666666666666666667
-150.35589599609375,2424815625.0000000000000000000
-150.00559997558594,2424815833.3333333333333333333
-149.47819519042969,2424816041.6666666666666666667
-149.05549621582031,2424816250.0000000000000000000
-148.84620666503906,2424816458.3333333333333333333
-148.64480590820313,2424816666.6666666666666666667
-148.28439331054688,2424816875.0000000000000000000
-147.42820739746094,2424817083.3333333333333333333
-147.73489379882813,2424817291.6666666666666666667
-147.37420654296875,2424817500.0000000000000000000
-146.93989562988281,2424817708.3333333333333333333
-146.56979370117188,2424817916.6666666666666666667
-146.60020446777344,2424818125.0000000000000000000
-146.20089721679688,2424818333.3333333333333333333
-146.220703125,2424818541.6666666666666666667
-146.26539611816406,2424818750.0000000000000000000
-145.90229797363281,2424818958.3333333333333333333
-145.59030151367188,2424819166.6666666666666666667
-145.08230590820313,2424819375.0000000000000000000
-145.33099365234375,2424819583.3333333333333333333
-144.94880676269531,2424819791.6666666666666666667
-145.09869384765625,2424820000.0000000000000000000
-144.36149597167969,2424820208.3333333333333333333
-144.03889465332031,2424820416.6666666666666666667
-144.12449645996094,2424820625.0000000000000000000
-144.07209777832031,2424820833.3333333333333333333
-143.84989929199219,2424821041.6666666666666666667
-143.91830444335938,2424821250.0000000000000000000
-143.51190185546875,2424821458.3333333333333333333
-143.74440002441406,2424821666.6666666666666666667
-143.05020141601563,2424821875.0000000000000000000
-143.95939636230469,2424822083.3333333333333333333
-143.2344970703125,2424822291.6666666666666666667
-143.423095703125,2424822500.0000000000000000000
-143.45829772949219,2424822708.3333333333333333333
-143.83419799804688,2424822916.6666666666666666667
-143.67149353027344,2424823125.0000000000000000000
-143.243896484375,2424823333.3333333333333333333
-143.54910278320313,2424823541.6666666666666666667
-143.62539672851563,2424823750.0000000000000000000
-143.48309326171875,2424823958.3333333333333333333
-143.64540100097656,2424824166.6666666666666666667
-143.352294921875,2424824375.0000000000000000000
-143.34190368652344,2424824583.3333333333333333333
-143.64599609375,2424824791.6666666666666666667
-143.79829406738281,2424825000.0000000000000000000
-144.08309936523438,2424825208.3333333333333333333
-143.72169494628906,2424825416.6666666666666666667
-143.69169616699219,2424825625.0000000000000000000
-144.00999450683594,2424825833.3333333333333333333
-144.0220947265625,2424826041.6666666666666666667
-144.39199829101563,2424826250.0000000000000000000
-144.45669555664063,2424826458.3333333333333333333
-144.75740051269531,2424826666.6666666666666666667
-145.15159606933594,2424826875.0000000000000000000
-145.25559997558594,2424827083.3333333333333333333
-145.06599426269531,2424827291.6666666666666666667
-145.35189819335938,2424827500.0000000000000000000
-145.70710754394531,2424827708.3333333333333333333
-146.06660461425781,2424827916.6666666666666666667
-145.968994140625,2424828125.0000000000000000000
-146.16819763183594,2424828333.3333333333333333333
-146.556396484375,2424828541.6666666666666666667
-146.89460754394531,2424828750.0000000000000000000
-146.93269348144531,2424828958.3333333333333333333
-146.93290710449219,2424829166.6666666666666666667
-147.01480102539063,2424829375.0000000000000000000
-147.59829711914063,2424829583.3333333333333333333
-147.60629272460938,2424829791.6666666666666666667
-148.97869873046875,2424830000.0000000000000000000
-149.10270690917969,2424830208.3333333333333333333
-149.28329467773438,2424830416.6666666666666666667
-149.92880249023438,2424830625.0000000000000000000
-150.42329406738281,2424830833.3333333333333333333
-151.26699829101563,2424831041.6666666666666666667
-151.52340698242188,2424831250.0000000000000000000
-151.79530334472656,2424831458.3333333333333333333
-152.0260009765625,2424831666.6666666666666666667
-152.24659729003906,2424831875.0000000000000000000
-153.05819702148438,2424832083.3333333333333333333
-152.69979858398438,2424832291.6666666666666666667
-153.21319580078125,2424832500.0000000000000000000
-153.14950561523438,2424832708.3333333333333333333
-152.68310546875,2424832916.6666666666666666667
-152.24200439453125,2424833125.0000000000000000000
-151.83259582519531,2424833333.3333333333333333333
-152.0133056640625,2424833541.6666666666666666667
-151.41830444335938,2424833750.0000000000000000000
-151.52020263671875,2424833958.3333333333333333333
-151.21510314941406,2424834166.6666666666666666667
-150.71240234375,2424834375.0000000000000000000
-150.00520324707031,2424834583.3333333333333333333
-149.34930419921875,2424834791.6666666666666666667
-149.0491943359375,2424835000.0000000000000000000
-148.57850646972656,2424835208.3333333333333333333
-148.73539733886719,2424835416.6666666666666666667
-147.84759521484375,2424835625.0000000000000000000
-147.72050476074219,2424835833.3333333333333333333
-147.31350708007813,2424836041.6666666666666666667
-146.62890625,2424836250.0000000000000000000
-146.68600463867188,2424836458.3333333333333333333
-146.12049865722656,2424836666.6666666666666666667
-145.97059631347656,2424836875.0000000000000000000
-145.50889587402344,2424837083.3333333333333333333
-145.7467041015625,2424837291.6666666666666666667
-145.2991943359375,2424837500.0000000000000000000
-145.22700500488281,2424837708.3333333333333333333
-145.43850708007813,2424837916.6666666666666666667
-145.22250366210938,2424838125.0000000000000000000
-144.63900756835938,2424838333.3333333333333333333
-144.35499572753906,2424838541.6666666666666666667
-143.802001953125,2424838750.0000000000000000000
-143.37950134277344,2424838958.3333333333333333333
-142.90950012207031,2424839166.6666666666666666667
-142.11210632324219,2424839375.0000000000000000000
-142.01150512695313,2424839583.3333333333333333333
-141.35169982910156,2424839791.6666666666666666667
-140.91929626464844,2424840000.0000000000000000000
-140.0072021484375,2424840208.3333333333333333333
-140.34919738769531,2424840416.6666666666666666667
-140.28030395507813,2424840625.0000000000000000000
-139.67280578613281,2424840833.3333333333333333333
-140.20210266113281,2424841041.6666666666666666667
-139.877197265625,2424841250.0000000000000000000
-140.31730651855469,2424841458.3333333333333333333
-140.82150268554688,2424841666.6666666666666666667
-141.19189453125,2424841875.0000000000000000000
-141.68069458007813,2424842083.3333333333333333333
-141.40379333496094,2424842291.6666666666666666667
-142.00079345703125,2424842500.0000000000000000000
-142.39529418945313,2424842708.3333333333333333333
-142.74940490722656,2424842916.6666666666666666667
-142.52659606933594,2424843125.0000000000000000000
-142.64019775390625,2424843333.3333333333333333333
-142.95849609375,2424843541.6666666666666666667
-142.44859313964844,2424843750.0000000000000000000
-142.39909362792969,2424843958.3333333333333333333
-142.00799560546875,2424844166.6666666666666666667
-142.11300659179688,2424844375.0000000000000000000
-142.07319641113281,2424844583.3333333333333333333
-142.44949340820313,2424844791.6666666666666666667
-142.72109985351563,2424845000.0000000000000000000
-143.06230163574219,2424845208.3333333333333333333
-143.55340576171875,2424845416.6666666666666666667
-144.48590087890625,2424845625.0000000000000000000
-144.78590393066406,2424845833.3333333333333333333
-144.98039245605469,2424846041.6666666666666666667
-145.61149597167969,2424846250.0000000000000000000
-145.43519592285156,2424846458.3333333333333333333
-145.64320373535156,2424846666.6666666666666666667
-145.67010498046875,2424846875.0000000000000000000
-145.79969787597656,2424847083.3333333333333333333
-145.51629638671875,2424847291.6666666666666666667
-146.18899536132813,2424847500.0000000000000000000
-146.74589538574219,2424847708.3333333333333333333
-146.34519958496094,2424847916.6666666666666666667
-147.21519470214844,2424848125.0000000000000000000
-147.34730529785156,2424848333.3333333333333333333
-147.79510498046875,2424848541.6666666666666666667
-148.45140075683594,2424848750.0000000000000000000
-149.03709411621094,2424848958.3333333333333333333
-149.00660705566406,2424849166.6666666666666666667
-149.53550720214844,2424849375.0000000000000000000
-149.7799072265625,2424849583.3333333333333333333
-150.19479370117188,2424849791.6666666666666666667
-150.202392578125,2424850000.0000000000000000000
-150.36959838867188,2424850208.3333333333333333333
-150.42820739746094,2424850416.6666666666666666667
-150.34030151367188,2424850625.0000000000000000000
-149.90800476074219,2424850833.3333333333333333333
-149.45660400390625,2424851041.6666666666666666667
-148.68409729003906,2424851250.0000000000000000000
-148.55670166015625,2424851458.3333333333333333333
-148.27839660644531,2424851666.6666666666666666667
-147.48570251464844,2424851875.0000000000000000000
-147.25289916992188,2424852083.3333333333333333333
-146.82470703125,2424852291.6666666666666666667
-146.71060180664063,2424852500.0000000000000000000
-146.36630249023438,2424852708.3333333333333333333
-145.91290283203125,2424852916.6666666666666666667
-145.69259643554688,2424853125.0000000000000000000
-144.90719604492188,2424853333.3333333333333333333
-144.40890502929688,2424853541.6666666666666666667
-144.36669921875,2424853750.0000000000000000000
-143.62570190429688,2424853958.3333333333333333333
-143.47639465332031,2424854166.6666666666666666667
-143.064697265625,2424854375.0000000000000000000
-143.11729431152344,2424854583.3333333333333333333
-142.49459838867188,2424854791.6666666666666666667
-141.79780578613281,2424855000.0000000000000000000
-141.78239440917969,2424855208.3333333333333333333
-141.55850219726563,2424855416.6666666666666666667
-141.47999572753906,2424855625.0000000000000000000
-141.50680541992188,2424855833.3333333333333333333
-141.92469787597656,2424856041.6666666666666666667
-141.13429260253906,2424856250.0000000000000000000
-141.01530456542969,2424856458.3333333333333333333
-141.13459777832031,2424856666.6666666666666666667
-140.70429992675781,2424856875.0000000000000000000
-140.70030212402344,2424857083.3333333333333333333
-140.01249694824219,2424857291.6666666666666666667
-139.42820739746094,2424857500.0000000000000000000
-139.4364013671875,2424857708.3333333333333333333
-138.96980285644531,2424857916.6666666666666666667
-139.08999633789063,2424858125.0000000000000000000
-138.37530517578125,2424858333.3333333333333333333
-137.95939636230469,2424858541.6666666666666666667
-138.56219482421875,2424858750.0000000000000000000
-138.39239501953125,2424858958.3333333333333333333
-137.96530151367188,2424859166.6666666666666666667
-137.53720092773438,2424859375.0000000000000000000
-138.06700134277344,2424859583.3333333333333333333
-137.56520080566406,2424859791.6666666666666666667
-137.960693359375,2424860000.0000000000000000000
-137.40780639648438,2424860208.3333333333333333333
-137.49549865722656,2424860416.6666666666666666667
-137.72479248046875,2424860625.0000000000000000000
-137.50070190429688,2424860833.3333333333333333333
-137.89460754394531,2424861041.6666666666666666667
-137.28120422363281,2424861250.0000000000000000000
-137.78570556640625,2424861458.3333333333333333333
-138.17559814453125,2424861666.6666666666666666667
-138.4302978515625,2424861875.0000000000000000000
-138.31809997558594,2424862083.3333333333333333333
-138.43429565429688,2424862291.6666666666666666667
-138.56370544433594,2424862500.0000000000000000000
-139.08610534667969,2424862708.3333333333333333333
-139.80419921875,2424862916.6666666666666666667
-139.43299865722656,2424863125.0000000000000000000
-139.44230651855469,2424863333.3333333333333333333
-139.69309997558594,2424863541.6666666666666666667
-139.56829833984375,2424863750.0000000000000000000
-139.43760681152344,2424863958.3333333333333333333
-139.40530395507813,2424864166.6666666666666666667
-139.66310119628906,2424864375.0000000000000000000
-139.80149841308594,2424864583.3333333333333333333
-139.55450439453125,2424864791.6666666666666666667
