Spectrum 1,04/08/2025 15:13:58
[Global Parameters]
-76.14105224609375,2423652083.3333333333333333333
-76.141693115234375,2423654166.6666666666666666667
-76.142288208007813,2423656250.0000000000000000000
-76.142822265625,2423658333.3333333333333333333
-76.143302917480469,2423660416.6666666666666666667
-76.143768310546875,2423662500.0000000000000000000
-76.144180297851563,2423664583.3333333333333333333
-76.14453125,2423666666.6666666666666666667
-76.1448745727539,2423668750.0000000000000000000
-76.145179748535156,2423670833.3333333333333333333
-76.14544677734375,2423672916.6666666666666666667
-76.145713806152344,2423675000.0000000000000000000
-76.145988464355469,2423677083.3333333333333333333
-76.146240234375,2423679166.6666666666666666667
-76.1465072631836,2423681250.0000000000000000000
-76.146804809570313,2423683333.3333333333333333333
-76.147109985351563,2423685416.6666666666666666667
-76.147445678710938,2423687500.0000000000000000000
-76.147819519042969,2423689583.3333333333333333333
-76.1482162475586,2423691666.6666666666666666667
-76.148651123046875,2423693750.0000000000000000000
-76.149101257324219,2423695833.3333333333333333333
-76.149604797363281,2423697916.6666666666666666667
-76.150146484375,2423700000.0000000000000000000
-76.15069580078125,2423702083.3333333333333333333
-76.1512451171875,2423704166.6666666666666666667
-76.151840209960938,2423706250.0000000000000000000
-76.152412414550781,2423708333.3333333333333333333
-76.152992248535156,2423710416.6666666666666666667
-76.153556823730469,2423712500.0000000000000000000
-76.154052734375,2423714583.3333333333333333333
-76.154533386230469,2423716666.6666666666666666667
-76.154960632324219,2423718750.0000000000000000000
-76.155319213867188,2423720833.3333333333333333333
-76.155601501464844,2423722916.6666666666666666667
-76.155807495117188,2423725000.0000000000000000000
-76.1559066772461,2423727083.3333333333333333333
-76.155899047851563,2423729166.6666666666666666667
-76.155792236328125,2423731250.0000000000000000000
-76.1555404663086,2423733333.3333333333333333333
-76.155189514160156,2423735416.6666666666666666667
-76.154693603515625,2423737500.0000000000000000000
-76.154106140136719,2423739583.3333333333333333333
-76.153366088867188,2423741666.6666666666666666667
-76.152542114257813,2423743750.0000000000000000000
-76.151596069335938,2423745833.3333333333333333333
-76.150566101074219,2423747916.6666666666666666667
-76.1494369506836,2423750000.0000000000000000000
-76.14825439453125,2423752083.3333333333333333333
-76.1469955444336,2423754166.6666666666666666667
-76.145721435546875,2423756250.0000000000000000000
-76.144416809082031,2423758333.3333333333333333333
-76.143157958984375,2423760416.6666666666666666667
-76.141899108886719,2423762500.0000000000000000000
-76.140693664550781,2423764583.3333333333333333333
-76.139572143554688,2423766666.6666666666666666667
-76.138542175292969,2423768750.0000000000000000000
-76.1376953125,2423770833.3333333333333333333
-76.136947631835938,2423772916.6666666666666666667
-76.13641357421875,2423775000.0000000000000000000
-76.136077880859375,2423777083.3333333333333333333
-76.135955810546875,2423779166.6666666666666666667
-76.1360855102539,2423781250.0000000000000000000
-76.136459350585938,2423783333.3333333333333333333
-76.137115478515625,2423785416.6666666666666666667
-76.138069152832031,2423787500.0000000000000000000
-76.139328002929688,2423789583.3333333333333333333
-76.140869140625,2423791666.6666666666666666667
-76.1427230834961,2423793750.0000000000000000000
-76.144889831542969,2423795833.3333333333333333333
-76.1473388671875,2423797916.6666666666666666667
-76.150100708007813,2423800000.0000000000000000000
-76.153129577636719,2423802083.3333333333333333333
-76.156448364257813,2423804166.6666666666666666667
-76.160026550292969,2423806250.0000000000000000000
-76.163810729980469,2423808333.3333333333333333333
-76.167800903320313,2423810416.6666666666666666667
-76.1719970703125,2423812500.0000000000000000000
-76.176322937011719,2423814583.3333333333333333333
-76.180770874023438,2423816666.6666666666666666667
-76.185333251953125,2423818750.0000000000000000000
-76.1899185180664,2423820833.3333333333333333333
-76.194549560546875,2423822916.6666666666666666667
-76.199134826660156,2423825000.0000000000000000000
-76.203697204589844,2423827083.3333333333333333333
-76.208183288574219,2423829166.6666666666666666667
-76.2125244140625,2423831250.0000000000000000000
-76.216705322265625,2423833333.3333333333333333333
-76.2207260131836,2423835416.6666666666666666667
-76.22454833984375,2423837500.0000000000000000000
-76.228134155273438,2423839583.3333333333333333333
-76.231452941894531,2423841666.6666666666666666667
-76.234504699707031,2423843750.0000000000000000000
-76.2372817993164,2423845833.3333333333333333333
-76.239761352539063,2423847916.6666666666666666667
-76.241912841796875,2423850000.0000000000000000000
-76.243789672851563,2423852083.3333333333333333333
-76.245346069335938,2423854166.6666666666666666667
-76.246612548828125,2423856250.0000000000000000000
-76.2475814819336,2423858333.3333333333333333333
-76.248283386230469,2423860416.6666666666666666667
-76.248764038085938,2423862500.0000000000000000000
-76.248992919921875,2423864583.3333333333333333333
-76.249031066894531,2423866666.6666666666666666667
-76.248893737792969,2423868750.0000000000000000000
-76.248603820800781,2423870833.3333333333333333333
-76.248207092285156,2423872916.6666666666666666667
-76.247756958007813,2423875000.0000000000000000000
-76.247261047363281,2423877083.3333333333333333333
-76.246780395507813,2423879166.6666666666666666667
-76.246330261230469,2423881250.0000000000000000000
-76.245979309082031,2423883333.3333333333333333333
-76.245735168457031,2423885416.6666666666666666667
-76.245643615722656,2423887500.0000000000000000000
-76.245765686035156,2423889583.3333333333333333333
-76.24609375,2423891666.6666666666666666667
-76.2466812133789,2423893750.0000000000000000000
-76.247528076171875,2423895833.3333333333333333333
-76.248725891113281,2423897916.6666666666666666667
-76.250213623046875,2423900000.0000000000000000000
-76.2520751953125,2423902083.3333333333333333333
-76.254264831542969,2423904166.6666666666666666667
-76.256828308105469,2423906250.0000000000000000000
-76.259765625,2423908333.3333333333333333333
-76.2630615234375,2423910416.6666666666666666667
-76.266731262207031,2423912500.0000000000000000000
-76.270751953125,2423914583.3333333333333333333
-76.2751235961914,2423916666.6666666666666666667
-76.279792785644531,2423918750.0000000000000000000
-76.284782409667969,2423920833.3333333333333333333
-76.2900161743164,2423922916.6666666666666666667
-76.295524597167969,2423925000.0000000000000000000
-76.301216125488281,2423927083.3333333333333333333
-76.307083129882813,2423929166.6666666666666666667
-76.313072204589844,2423931250.0000000000000000000
-76.319145202636719,2423933333.3333333333333333333
-76.325271606445313,2423935416.6666666666666666667
-76.331367492675781,2423937500.0000000000000000000
-76.337432861328125,2423939583.3333333333333333333
-76.343376159667969,2423941666.6666666666666666667
-76.349174499511719,2423943750.0000000000000000000
-76.354751586914063,2423945833.3333333333333333333
-76.360069274902344,2423947916.6666666666666666667
-76.365097045898438,2423950000.0000000000000000000
-76.3697738647461,2423952083.3333333333333333333
-76.374069213867188,2423954166.6666666666666666667
-76.3779296875,2423956250.0000000000000000000
-76.381332397460938,2423958333.3333333333333333333
-76.384201049804688,2423960416.6666666666666666667
-76.386558532714844,2423962500.0000000000000000000
-76.388351440429688,2423964583.3333333333333333333
-76.389595031738281,2423966666.6666666666666666667
-76.390243530273438,2423968750.0000000000000000000
-76.390289306640625,2423970833.3333333333333333333
-76.389732360839844,2423972916.6666666666666666667
-76.388565063476563,2423975000.0000000000000000000
-76.386833190917969,2423977083.3333333333333333333
-76.384513854980469,2423979166.6666666666666666667
-76.381599426269531,2423981250.0000000000000000000
-76.378173828125,2423983333.3333333333333333333
-76.374237060546875,2423985416.6666666666666666667
-76.36981201171875,2423987500.0000000000000000000
-76.364936828613281,2423989583.3333333333333333333
-76.359672546386719,2423991666.6666666666666666667
-76.354057312011719,2423993750.0000000000000000000
-76.348114013671875,2423995833.3333333333333333333
-76.3419189453125,2423997916.6666666666666666667
-76.335502624511719,2424000000.0000000000000000000
-76.328910827636719,2424002083.3333333333333333333
-76.322235107421875,2424004166.6666666666666666667
-76.31549072265625,2424006250.0000000000000000000
-76.308723449707031,2424008333.3333333333333333333
-76.302009582519531,2424010416.6666666666666666667
-76.2954330444336,2424012500.0000000000000000000
-76.288932800292969,2424014583.3333333333333333333
-76.282623291015625,2424016666.6666666666666666667
-76.276535034179688,2424018750.0000000000000000000
-76.27069091796875,2424020833.3333333333333333333
-76.265174865722656,2424022916.6666666666666666667
-76.259925842285156,2424025000.0000000000000000000
-76.2550277709961,2424027083.3333333333333333333
-76.250473022460938,2424029166.6666666666666666667
-76.246284484863281,2424031250.0000000000000000000
-76.242469787597656,2424033333.3333333333333333333
-76.239021301269531,2424035416.6666666666666666667
-76.235954284667969,2424037500.0000000000000000000
-76.233245849609375,2424039583.3333333333333333333
-76.2308578491211,2424041666.6666666666666666667
-76.22882080078125,2424043750.0000000000000000000
-76.227081298828125,2424045833.3333333333333333333
-76.225631713867188,2424047916.6666666666666666667
-76.224411010742188,2424050000.0000000000000000000
-76.223403930664063,2424052083.3333333333333333333
-76.222602844238281,2424054166.6666666666666666667
-76.221923828125,2424056250.0000000000000000000
-76.221343994140625,2424058333.3333333333333333333
-76.220840454101563,2424060416.6666666666666666667
-76.220321655273438,2424062500.0000000000000000000
-76.219802856445313,2424064583.3333333333333333333
-76.219223022460938,2424066666.6666666666666666667
-76.218513488769531,2424068750.0000000000000000000
-76.217666625976563,2424070833.3333333333333333333
-76.216659545898438,2424072916.6666666666666666667
-76.215423583984375,2424075000.0000000000000000000
-76.213958740234375,2424077083.3333333333333333333
-76.212226867675781,2424079166.6666666666666666667
-76.210197448730469,2424081250.0000000000000000000
-76.207878112792969,2424083333.3333333333333333333
-76.205253601074219,2424085416.6666666666666666667
-76.202278137207031,2424087500.0000000000000000000
-76.198989868164063,2424089583.3333333333333333333
-76.19537353515625,2424091666.6666666666666666667
-76.1914291381836,2424093750.0000000000000000000
-76.18719482421875,2424095833.3333333333333333333
-76.182632446289063,2424097916.6666666666666666667
-76.17779541015625,2424100000.0000000000000000000
-76.1727066040039,2424102083.3333333333333333333
-76.167396545410156,2424104166.6666666666666666667
-76.161865234375,2424106250.0000000000000000000
-76.156166076660156,2424108333.3333333333333333333
-76.150321960449219,2424110416.6666666666666666667
-76.144371032714844,2424112500.0000000000000000000
-76.138343811035156,2424114583.3333333333333333333
-76.132286071777344,2424116666.6666666666666666667
-76.126235961914063,2424118750.0000000000000000000
-76.120193481445313,2424120833.3333333333333333333
-76.114250183105469,2424122916.6666666666666666667
-76.108406066894531,2424125000.0000000000000000000
-76.1026840209961,2424127083.3333333333333333333
-76.09716796875,2424129166.6666666666666666667
-76.091842651367188,2424131250.0000000000000000000
-76.086738586425781,2424133333.3333333333333333333
-76.081901550292969,2424135416.6666666666666666667
-76.077346801757813,2424137500.0000000000000000000
-76.0731201171875,2424139583.3333333333333333333
-76.069206237792969,2424141666.6666666666666666667
-76.065643310546875,2424143750.0000000000000000000
-76.062454223632813,2424145833.3333333333333333333
-76.059654235839844,2424147916.6666666666666666667
-76.057205200195313,2424150000.0000000000000000000
-76.055213928222656,2424152083.3333333333333333333
-76.053596496582031,2424154166.6666666666666666667
-76.052406311035156,2424156250.0000000000000000000
-76.051628112792969,2424158333.3333333333333333333
-76.051277160644531,2424160416.6666666666666666667
-76.051353454589844,2424162500.0000000000000000000
-76.0518569946289,2424164583.3333333333333333333
-76.052780151367188,2424166666.6666666666666666667
-76.054115295410156,2424168750.0000000000000000000
-76.055870056152344,2424170833.3333333333333333333
-76.058036804199219,2424172916.6666666666666666667
-76.060600280761719,2424175000.0000000000000000000
-76.063560485839844,2424177083.3333333333333333333
-76.066925048828125,2424179166.6666666666666666667
-76.070648193359375,2424181250.0000000000000000000
-76.074737548828125,2424183333.3333333333333333333
-76.0792007446289,2424185416.6666666666666666667
-76.083999633789063,2424187500.0000000000000000000
-76.089157104492188,2424189583.3333333333333333333
-76.0946273803711,2424191666.6666666666666666667
-76.100387573242188,2424193750.0000000000000000000
-76.106483459472656,2424195833.3333333333333333333
-76.112838745117188,2424197916.6666666666666666667
-76.119453430175781,2424200000.0000000000000000000
-76.1263427734375,2424202083.3333333333333333333
-76.1334457397461,2424204166.6666666666666666667
-76.140792846679688,2424206250.0000000000000000000
-76.1483154296875,2424208333.3333333333333333333
-76.156021118164063,2424210416.6666666666666666667
-76.163902282714844,2424212500.0000000000000000000
-76.171890258789063,2424214583.3333333333333333333
-76.180023193359375,2424216666.6666666666666666667
-76.188201904296875,2424218750.0000000000000000000
-76.196487426757813,2424220833.3333333333333333333
-76.204833984375,2424222916.6666666666666666667
-76.213172912597656,2424225000.0000000000000000000
-76.221504211425781,2424227083.3333333333333333333
-76.229812622070313,2424229166.6666666666666666667
-76.238052368164063,2424231250.0000000000000000000
-76.2462387084961,2424233333.3333333333333333333
-76.2542953491211,2424235416.6666666666666666667
-76.262222290039063,2424237500.0000000000000000000
-76.2699966430664,2424239583.3333333333333333333
-76.277572631835938,2424241666.6666666666666666667
-76.284942626953125,2424243750.0000000000000000000
-76.292083740234375,2424245833.3333333333333333333
-76.298965454101563,2424247916.6666666666666666667
-76.305572509765625,2424250000.0000000000000000000
-76.3118667602539,2424252083.3333333333333333333
-76.317863464355469,2424254166.6666666666666666667
-76.323516845703125,2424256250.0000000000000000000
-76.328819274902344,2424258333.3333333333333333333
-76.333755493164063,2424260416.6666666666666666667
-76.338325500488281,2424262500.0000000000000000000
-76.3425064086914,2424264583.3333333333333333333
-76.3462905883789,2424266666.6666666666666666667
-76.349693298339844,2424268750.0000000000000000000
-76.352691650390625,2424270833.3333333333333333333
-76.355300903320313,2424272916.6666666666666666667
-76.357467651367188,2424275000.0000000000000000000
-76.359291076660156,2424277083.3333333333333333333
-76.3606948852539,2424279166.6666666666666666667
-76.361732482910156,2424281250.0000000000000000000
-76.362411499023438,2424283333.3333333333333333333
-76.36273193359375,2424285416.6666666666666666667
-76.362716674804688,2424287500.0000000000000000000
-76.362373352050781,2424289583.3333333333333333333
-76.361724853515625,2424291666.6666666666666666667
-76.360771179199219,2424293750.0000000000000000000
-76.359565734863281,2424295833.3333333333333333333
-76.358116149902344,2424297916.6666666666666666667
-76.356430053710938,2424300000.0000000000000000000
-76.354545593261719,2424302083.3333333333333333333
-76.352508544921875,2424304166.6666666666666666667
-76.350288391113281,2424306250.0000000000000000000
-76.347953796386719,2424308333.3333333333333333333
-76.345512390136719,2424310416.6666666666666666667
-76.342971801757813,2424312500.0000000000000000000
-76.340370178222656,2424314583.3333333333333333333
-76.337722778320313,2424316666.6666666666666666667
-76.3350830078125,2424318750.0000000000000000000
-76.332435607910156,2424320833.3333333333333333333
-76.3298110961914,2424322916.6666666666666666667
-76.327232360839844,2424325000.0000000000000000000
-76.324714660644531,2424327083.3333333333333333333
-76.322265625,2424329166.6666666666666666667
-76.319938659667969,2424331250.0000000000000000000
-76.317703247070313,2424333333.3333333333333333333
-76.315628051757813,2424335416.6666666666666666667
-76.313674926757813,2424337500.0000000000000000000
-76.3118667602539,2424339583.3333333333333333333
-76.310249328613281,2424341666.6666666666666666667
-76.308792114257813,2424343750.0000000000000000000
-76.307533264160156,2424345833.3333333333333333333
-76.306434631347656,2424347916.6666666666666666667
-76.305587768554688,2424350000.0000000000000000000
-76.304901123046875,2424352083.3333333333333333333
-76.304458618164063,2424354166.6666666666666666667
-76.304229736328125,2424356250.0000000000000000000
-76.304183959960938,2424358333.3333333333333333333
-76.304389953613281,2424360416.6666666666666666667
-76.3047866821289,2424362500.0000000000000000000
-76.3053970336914,2424364583.3333333333333333333
-76.306228637695313,2424366666.6666666666666666667
-76.3072738647461,2424368750.0000000000000000000
-76.308486938476563,2424370833.3333333333333333333
-76.309906005859375,2424372916.6666666666666666667
-76.3115005493164,2424375000.0000000000000000000
-76.313270568847656,2424377083.3333333333333333333
-76.315185546875,2424379166.6666666666666666667
-76.317268371582031,2424381250.0000000000000000000
-76.319465637207031,2424383333.3333333333333333333
-76.32177734375,2424385416.6666666666666666667
-76.324203491210938,2424387500.0000000000000000000
-76.3266830444336,2424389583.3333333333333333333
-76.3292465209961,2424391666.6666666666666666667
-76.33184814453125,2424393750.0000000000000000000
-76.33447265625,2424395833.3333333333333333333
-76.337089538574219,2424397916.6666666666666666667
-76.339706420898438,2424400000.0000000000000000000
-76.342300415039063,2424402083.3333333333333333333
-76.344833374023438,2424404166.6666666666666666667
-76.347274780273438,2424406250.0000000000000000000
-76.349647521972656,2424408333.3333333333333333333
-76.351898193359375,2424410416.6666666666666666667
-76.353996276855469,2424412500.0000000000000000000
-76.355987548828125,2424414583.3333333333333333333
-76.357795715332031,2424416666.6666666666666666667
-76.359451293945313,2424418750.0000000000000000000
-76.36090087890625,2424420833.3333333333333333333
-76.362152099609375,2424422916.6666666666666666667
-76.363212585449219,2424425000.0000000000000000000
-76.364051818847656,2424427083.3333333333333333333
-76.364677429199219,2424429166.6666666666666666667
-76.365066528320313,2424431250.0000000000000000000
-76.365234375,2424433333.3333333333333333333
-76.36517333984375,2424435416.6666666666666666667
-76.3648910522461,2424437500.0000000000000000000
-76.364387512207031,2424439583.3333333333333333333
-76.3636703491211,2424441666.6666666666666666667
-76.36273193359375,2424443750.0000000000000000000
-76.3615951538086,2424445833.3333333333333333333
-76.360260009765625,2424447916.6666666666666666667
-76.358726501464844,2424450000.0000000000000000000
-76.357025146484375,2424452083.3333333333333333333
-76.355140686035156,2424454166.6666666666666666667
-76.353103637695313,2424456250.0000000000000000000
-76.350921630859375,2424458333.3333333333333333333
-76.348602294921875,2424460416.6666666666666666667
-76.346153259277344,2424462500.0000000000000000000
-76.3436050415039,2424464583.3333333333333333333
-76.340911865234375,2424466666.6666666666666666667
-76.338165283203125,2424468750.0000000000000000000
-76.335311889648438,2424470833.3333333333333333333
-76.332382202148438,2424472916.6666666666666666667
-76.32940673828125,2424475000.0000000000000000000
-76.326339721679688,2424477083.3333333333333333333
-76.323226928710938,2424479166.6666666666666666667
-76.320068359375,2424481250.0000000000000000000
-76.316856384277344,2424483333.3333333333333333333
-76.313613891601563,2424485416.6666666666666666667
-76.310333251953125,2424487500.0000000000000000000
-76.307014465332031,2424489583.3333333333333333333
-76.30364990234375,2424491666.6666666666666666667
-76.300247192382813,2424493750.0000000000000000000
-76.29681396484375,2424495833.3333333333333333333
-76.2933349609375,2424497916.6666666666666666667
-76.289787292480469,2424500000.0000000000000000000
-76.2862319946289,2424502083.3333333333333333333
-76.282608032226563,2424504166.6666666666666666667
-76.2789535522461,2424506250.0000000000000000000
-76.275215148925781,2424508333.3333333333333333333
-76.271400451660156,2424510416.6666666666666666667
-76.26751708984375,2424512500.0000000000000000000
-76.263534545898438,2424514583.3333333333333333333
-76.2594985961914,2424516666.6666666666666666667
-76.2553482055664,2424518750.0000000000000000000
-76.2510986328125,2424520833.3333333333333333333
-76.246742248535156,2424522916.6666666666666666667
-76.242263793945313,2424525000.0000000000000000000
-76.2376480102539,2424527083.3333333333333333333
-76.232917785644531,2424529166.6666666666666666667
-76.228042602539063,2424531250.0000000000000000000
-76.223014831542969,2424533333.3333333333333333333
-76.217857360839844,2424535416.6666666666666666667
-76.212532043457031,2424537500.0000000000000000000
-76.207038879394531,2424539583.3333333333333333333
-76.2013931274414,2424541666.6666666666666666667
-76.195587158203125,2424543750.0000000000000000000
-76.189628601074219,2424545833.3333333333333333333
-76.183486938476563,2424547916.6666666666666666667
-76.177207946777344,2424550000.0000000000000000000
-76.170745849609375,2424552083.3333333333333333333
-76.164154052734375,2424554166.6666666666666666667
-76.157394409179688,2424556250.0000000000000000000
-76.150497436523438,2424558333.3333333333333333333
-76.143470764160156,2424560416.6666666666666666667
-76.136344909667969,2424562500.0000000000000000000
-76.129074096679688,2424564583.3333333333333333333
-76.121749877929688,2424566666.6666666666666666667
-76.114326477050781,2424568750.0000000000000000000
-76.106849670410156,2424570833.3333333333333333333
-76.099334716796875,2424572916.6666666666666666667
-76.091781616210938,2424575000.0000000000000000000
-76.084228515625,2424577083.3333333333333333333
-76.076705932617188,2424579166.6666666666666666667
-76.069229125976563,2424581250.0000000000000000000
-76.061798095703125,2424583333.3333333333333333333
-76.054450988769531,2424585416.6666666666666666667
-76.047203063964844,2424587500.0000000000000000000
-76.040084838867188,2424589583.3333333333333333333
-76.033111572265625,2424591666.6666666666666666667
-76.026313781738281,2424593750.0000000000000000000
-76.019683837890625,2424595833.3333333333333333333
-76.013252258300781,2424597916.6666666666666666667
-76.007041931152344,2424600000.0000000000000000000
-76.001045227050781,2424602083.3333333333333333333
-75.99530029296875,2424604166.6666666666666666667
-75.989761352539063,2424606250.0000000000000000000
-75.984466552734375,2424608333.3333333333333333333
-75.979446411132813,2424610416.6666666666666666667
-75.974624633789063,2424612500.0000000000000000000
-75.970046997070313,2424614583.3333333333333333333
-75.965690612792969,2424616666.6666666666666666667
-75.9615249633789,2424618750.0000000000000000000
-75.9575424194336,2424620833.3333333333333333333
-75.953704833984375,2424622916.6666666666666666667
-75.949996948242188,2424625000.0000000000000000000
-75.946395874023438,2424627083.3333333333333333333
-75.9428482055664,2424629166.6666666666666666667
-75.939338684082031,2424631250.0000000000000000000
-75.935798645019531,2424633333.3333333333333333333
-75.932174682617188,2424635416.6666666666666666667
-75.928466796875,2424637500.0000000000000000000
-75.9245834350586,2424639583.3333333333333333333
-75.920501708984375,2424641666.6666666666666666667
-75.9161376953125,2424643750.0000000000000000000
-75.911460876464844,2424645833.3333333333333333333
-75.90643310546875,2424647916.6666666666666666667
-75.900955200195313,2424650000.0000000000000000000
-75.89501953125,2424652083.3333333333333333333
-75.8885498046875,2424654166.6666666666666666667
-75.881507873535156,2424656250.0000000000000000000
-75.873832702636719,2424658333.3333333333333333333
-75.865478515625,2424660416.6666666666666666667
-75.85638427734375,2424662500.0000000000000000000
-75.846519470214844,2424664583.3333333333333333333
-75.8358154296875,2424666666.6666666666666666667
-75.824211120605469,2424668750.0000000000000000000
-75.8116455078125,2424670833.3333333333333333333
-75.79803466796875,2424672916.6666666666666666667
-75.783294677734375,2424675000.0000000000000000000
-75.767318725585938,2424677083.3333333333333333333
-75.749946594238281,2424679166.6666666666666666667
-75.730987548828125,2424681250.0000000000000000000
-75.710258483886719,2424683333.3333333333333333333
-75.687454223632813,2424685416.6666666666666666667
-75.662216186523438,2424687500.0000000000000000000
-75.6341552734375,2424689583.3333333333333333333
-75.602645874023438,2424691666.6666666666666666667
-75.567138671875,2424693750.0000000000000000000
-75.526763916015625,2424695833.3333333333333333333
-75.4805908203125,2424697916.6666666666666666667
-75.427520751953125,2424700000.0000000000000000000
-75.366172790527344,2424702083.3333333333333333333
-75.295082092285156,2424704166.6666666666666666667
-75.212493896484375,2424706250.0000000000000000000
-75.1164779663086,2424708333.3333333333333333333
-75.00494384765625,2424710416.6666666666666666667
-74.8756332397461,2424712500.0000000000000000000
-74.726203918457031,2424714583.3333333333333333333
-74.554336547851563,2424716666.6666666666666666667
-74.3578109741211,2424718750.0000000000000000000
-74.134590148925781,2424720833.3333333333333333333
-73.882972717285156,2424722916.6666666666666666667
-73.6017074584961,2424725000.0000000000000000000
-73.290031433105469,2424727083.3333333333333333333
-72.9478759765625,2424729166.6666666666666666667
-72.575698852539063,2424731250.0000000000000000000
-72.174606323242188,2424733333.3333333333333333333
-71.746261596679688,2424735416.6666666666666666667
-71.2927474975586,2424737500.0000000000000000000
-70.816535949707031,2424739583.3333333333333333333
-70.3203125,2424741666.6666666666666666667
-69.806846618652344,2424743750.0000000000000000000
-69.278976440429688,2424745833.3333333333333333333
-68.739387512207031,2424747916.6666666666666666667
-68.190666198730469,2424750000.0000000000000000000
-67.635246276855469,2424752083.3333333333333333333
-67.075286865234375,2424754166.6666666666666666667
-66.512680053710938,2424756250.0000000000000000000
-65.949256896972656,2424758333.3333333333333333333
-65.386459350585938,2424760416.6666666666666666667
-64.82562255859375,2424762500.0000000000000000000
-64.267868041992188,2424764583.3333333333333333333
-63.714134216308594,2424766666.6666666666666666667
-63.165241241455078,2424768750.0000000000000000000
-62.621868133544922,2424770833.3333333333333333333
-62.0845832824707,2424772916.6666666666666666667
-61.553810119628906,2424775000.0000000000000000000
-61.029949188232422,2424777083.3333333333333333333
-60.513339996337891,2424779166.6666666666666666667
-60.004180908203125,2424781250.0000000000000000000
-59.5026969909668,2424783333.3333333333333333333
-59.009006500244141,2424785416.6666666666666666667
-58.523235321044922,2424787500.0000000000000000000
-58.045459747314453,2424789583.3333333333333333333
-57.575714111328125,2424791666.6666666666666666667
-57.114017486572266,2424793750.0000000000000000000
-56.660427093505859,2424795833.3333333333333333333
-56.214881896972656,2424797916.6666666666666666667
-55.777359008789063,2424800000.0000000000000000000
-55.347873687744141,2424802083.3333333333333333333
-54.926353454589844,2424804166.6666666666666666667
-54.512725830078125,2424806250.0000000000000000000
-54.106998443603516,2424808333.3333333333333333333
-53.709037780761719,2424810416.6666666666666666667
-53.318817138671875,2424812500.0000000000000000000
-52.936237335205078,2424814583.3333333333333333333
-52.561264038085938,2424816666.6666666666666666667
-52.193790435791016,2424818750.0000000000000000000
-51.833766937255859,2424820833.3333333333333333333
-51.481101989746094,2424822916.6666666666666666667
-51.135711669921875,2424825000.0000000000000000000
-50.797515869140625,2424827083.3333333333333333333
-50.4664192199707,2424829166.6666666666666666667
-50.14239501953125,2424831250.0000000000000000000
-49.825336456298828,2424833333.3333333333333333333
-49.515129089355469,2424835416.6666666666666666667
-49.211742401123047,2424837500.0000000000000000000
-48.915065765380859,2424839583.3333333333333333333
-48.625030517578125,2424841666.6666666666666666667
-48.341552734375,2424843750.0000000000000000000
-48.0645751953125,2424845833.3333333333333333333
-47.794017791748047,2424847916.6666666666666666667
-47.529792785644531,2424850000.0000000000000000000
-47.271812438964844,2424852083.3333333333333333333
-47.02001953125,2424854166.6666666666666666667
-46.774349212646484,2424856250.0000000000000000000
-46.53472900390625,2424858333.3333333333333333333
-46.301078796386719,2424860416.6666666666666666667
-46.073329925537109,2424862500.0000000000000000000
-45.851409912109375,2424864583.3333333333333333333
-45.635261535644531,2424866666.6666666666666666667
-45.424831390380859,2424868750.0000000000000000000
-45.220016479492188,2424870833.3333333333333333333
-45.020774841308594,2424872916.6666666666666666667
-44.827049255371094,2424875000.0000000000000000000
-44.638759613037109,2424877083.3333333333333333333
-44.455860137939453,2424879166.6666666666666666667
-44.278285980224609,2424881250.0000000000000000000
-44.105979919433594,2424883333.3333333333333333333
-43.938896179199219,2424885416.6666666666666666667
-43.776920318603516,2424887500.0000000000000000000
-43.620071411132813,2424889583.3333333333333333333
-43.468242645263672,2424891666.6666666666666666667
-43.3214225769043,2424893750.0000000000000000000
-43.179523468017578,2424895833.3333333333333333333
-43.042495727539063,2424897916.6666666666666666667
-42.910293579101563,2424900000.0000000000000000000
-42.782867431640625,2424902083.3333333333333333333
-42.660175323486328,2424904166.6666666666666666667
-42.542144775390625,2424906250.0000000000000000000
-42.428749084472656,2424908333.3333333333333333333
-42.319923400878906,2424910416.6666666666666666667
-42.215618133544922,2424912500.0000000000000000000
-42.115814208984375,2424914583.3333333333333333333
-42.020439147949219,2424916666.6666666666666666667
-41.929450988769531,2424918750.0000000000000000000
-41.842792510986328,2424920833.3333333333333333333
-41.760452270507813,2424922916.6666666666666666667
-41.682380676269531,2424925000.0000000000000000000
-41.608497619628906,2424927083.3333333333333333333
-41.5388069152832,2424929166.6666666666666666667
-41.473220825195313,2424931250.0000000000000000000
-41.411750793457031,2424933333.3333333333333333333
-41.354305267333984,2424935416.6666666666666666667
-41.300880432128906,2424937500.0000000000000000000
-41.251419067382813,2424939583.3333333333333333333
-41.205883026123047,2424941666.6666666666666666667
-41.16424560546875,2424943750.0000000000000000000
-41.1264762878418,2424945833.3333333333333333333
-41.092521667480469,2424947916.6666666666666666667
-41.062374114990234,2424950000.0000000000000000000
-41.035957336425781,2424952083.3333333333333333333
-41.013286590576172,2424954166.6666666666666666667
-40.994312286376953,2424956250.0000000000000000000
-40.979038238525391,2424958333.3333333333333333333
-40.967365264892578,2424960416.6666666666666666667
-40.959346771240234,2424962500.0000000000000000000
-40.954910278320313,2424964583.3333333333333333333
-40.954082489013672,2424966666.6666666666666666667
-40.956802368164063,2424968750.0000000000000000000
-40.963066101074219,2424970833.3333333333333333333
-40.972881317138672,2424972916.6666666666666666667
-40.986225128173828,2424975000.0000000000000000000
