Spectrum 1,04/08/2025 15:24:23
[Global Parameters]
-105.48763275146484,2422614583.3333333333333333333
-105.49247741699219,2422616666.6666666666666666667
-105.49826812744141,2422618750.0000000000000000000
-105.50498199462891,2422620833.3333333333333333333
-105.51258850097656,2422622916.6666666666666666667
-105.52101898193359,2422625000.0000000000000000000
-105.53024291992188,2422627083.3333333333333333333
-105.54025268554688,2422629166.6666666666666666667
-105.55091857910156,2422631250.0000000000000000000
-105.56223297119141,2422633333.3333333333333333333
-105.57418823242188,2422635416.6666666666666666667
-105.58664703369141,2422637500.0000000000000000000
-105.59958648681641,2422639583.3333333333333333333
-105.61296081542969,2422641666.6666666666666666667
-105.62673187255859,2422643750.0000000000000000000
-105.64079284667969,2422645833.3333333333333333333
-105.6551513671875,2422647916.6666666666666666667
-105.66970825195313,2422650000.0000000000000000000
-105.68441772460938,2422652083.3333333333333333333
-105.69924926757813,2422654166.6666666666666666667
-105.71411895751953,2422656250.0000000000000000000
-105.72905731201172,2422658333.3333333333333333333
-105.74394226074219,2422660416.6666666666666666667
-105.75878143310547,2422662500.0000000000000000000
-105.77352905273438,2422664583.3333333333333333333
-105.78816986083984,2422666666.6666666666666666667
-105.80264282226563,2422668750.0000000000000000000
-105.81694793701172,2422670833.3333333333333333333
-105.83104705810547,2422672916.6666666666666666667
-105.84491729736328,2422675000.0000000000000000000
-105.85858154296875,2422677083.3333333333333333333
-105.87198638916016,2422679166.6666666666666666667
-105.88516998291016,2422681250.0000000000000000000
-105.89804840087891,2422683333.3333333333333333333
-105.91066741943359,2422685416.6666666666666666667
-105.92301940917969,2422687500.0000000000000000000
-105.93506622314453,2422689583.3333333333333333333
-105.94683837890625,2422691666.6666666666666666667
-105.95832061767578,2422693750.0000000000000000000
-105.96949768066406,2422695833.3333333333333333333
-105.98040771484375,2422697916.6666666666666666667
-105.99093627929688,2422700000.0000000000000000000
-106.001220703125,2422702083.3333333333333333333
-106.01117706298828,2422704166.6666666666666666667
-106.02079772949219,2422706250.0000000000000000000
-106.03009033203125,2422708333.3333333333333333333
-106.03903198242188,2422710416.6666666666666666667
-106.04766082763672,2422712500.0000000000000000000
-106.05586242675781,2422714583.3333333333333333333
-106.06372833251953,2422716666.6666666666666666667
-106.0711669921875,2422718750.0000000000000000000
-106.07821655273438,2422720833.3333333333333333333
-106.0848388671875,2422722916.6666666666666666667
-106.09100341796875,2422725000.0000000000000000000
-106.09667205810547,2422727083.3333333333333333333
-106.10189056396484,2422729166.6666666666666666667
-106.10659790039063,2422731250.0000000000000000000
-106.11077117919922,2422733333.3333333333333333333
-106.1143798828125,2422735416.6666666666666666667
-106.11741638183594,2422737500.0000000000000000000
-106.11990356445313,2422739583.3333333333333333333
-106.12177276611328,2422741666.6666666666666666667
-106.12300872802734,2422743750.0000000000000000000
-106.12362670898438,2422745833.3333333333333333333
-106.12362670898438,2422747916.6666666666666666667
-106.12296295166016,2422750000.0000000000000000000
-106.12164306640625,2422752083.3333333333333333333
-106.11966705322266,2422754166.6666666666666666667
-106.11702728271484,2422756250.0000000000000000000
-106.11374664306641,2422758333.3333333333333333333
-106.10980987548828,2422760416.6666666666666666667
-106.10526275634766,2422762500.0000000000000000000
-106.10006713867188,2422764583.3333333333333333333
-106.09429931640625,2422766666.6666666666666666667
-106.08793640136719,2422768750.0000000000000000000
-106.08099365234375,2422770833.3333333333333333333
-106.07351684570313,2422772916.6666666666666666667
-106.0655517578125,2422775000.0000000000000000000
-106.05709075927734,2422777083.3333333333333333333
-106.04818725585938,2422779166.6666666666666666667
-106.03888702392578,2422781250.0000000000000000000
-106.02922058105469,2422783333.3333333333333333333
-106.01921081542969,2422785416.6666666666666666667
-106.00892639160156,2422787500.0000000000000000000
-105.99836730957031,2422789583.3333333333333333333
-105.98760986328125,2422791666.6666666666666666667
-105.97666931152344,2422793750.0000000000000000000
-105.96560668945313,2422795833.3333333333333333333
-105.95445251464844,2422797916.6666666666666666667
-105.9432373046875,2422800000.0000000000000000000
-105.93202972412109,2422802083.3333333333333333333
-105.92085266113281,2422804166.6666666666666666667
-105.90973663330078,2422806250.0000000000000000000
-105.89869689941406,2422808333.3333333333333333333
-105.88778686523438,2422810416.6666666666666666667
-105.87705993652344,2422812500.0000000000000000000
-105.86650085449219,2422814583.3333333333333333333
-105.85614776611328,2422816666.6666666666666666667
-105.84604644775391,2422818750.0000000000000000000
-105.83622741699219,2422820833.3333333333333333333
-105.82663726806641,2422822916.6666666666666666667
-105.81739807128906,2422825000.0000000000000000000
-105.80845642089844,2422827083.3333333333333333333
-105.79981994628906,2422829166.6666666666666666667
-105.79152679443359,2422831250.0000000000000000000
-105.78357696533203,2422833333.3333333333333333333
-105.77603912353516,2422835416.6666666666666666667
-105.76880645751953,2422837500.0000000000000000000
-105.761962890625,2422839583.3333333333333333333
-105.75550079345703,2422841666.6666666666666666667
-105.74935150146484,2422843750.0000000000000000000
-105.74362182617188,2422845833.3333333333333333333
-105.73828125,2422847916.6666666666666666667
-105.73326873779297,2422850000.0000000000000000000
-105.72868347167969,2422852083.3333333333333333333
-105.72442626953125,2422854166.6666666666666666667
-105.72057342529297,2422856250.0000000000000000000
-105.71705627441406,2422858333.3333333333333333333
-105.71392059326172,2422860416.6666666666666666667
-105.71114349365234,2422862500.0000000000000000000
-105.70874786376953,2422864583.3333333333333333333
-105.70668792724609,2422866666.6666666666666666667
-105.70498657226563,2422868750.0000000000000000000
-105.70365905761719,2422870833.3333333333333333333
-105.70268249511719,2422872916.6666666666666666667
-105.70204925537109,2422875000.0000000000000000000
-105.70175170898438,2422877083.3333333333333333333
-105.70185089111328,2422879166.6666666666666666667
-105.7022705078125,2422881250.0000000000000000000
-105.70303344726563,2422883333.3333333333333333333
-105.70414733886719,2422885416.6666666666666666667
-105.70559692382813,2422887500.0000000000000000000
-105.70738220214844,2422889583.3333333333333333333
-105.70951843261719,2422891666.6666666666666666667
-105.71198272705078,2422893750.0000000000000000000
-105.71475982666016,2422895833.3333333333333333333
-105.71787261962891,2422897916.6666666666666666667
-105.7213134765625,2422900000.0000000000000000000
-105.72503662109375,2422902083.3333333333333333333
-105.72907257080078,2422904166.6666666666666666667
-105.73341369628906,2422906250.0000000000000000000
-105.73800659179688,2422908333.3333333333333333333
-105.74288940429688,2422910416.6666666666666666667
-105.74800109863281,2422912500.0000000000000000000
-105.75337982177734,2422914583.3333333333333333333
-105.75895690917969,2422916666.6666666666666666667
-105.76473236083984,2422918750.0000000000000000000
-105.77072143554688,2422920833.3333333333333333333
-105.77684020996094,2422922916.6666666666666666667
-105.78311157226563,2422925000.0000000000000000000
-105.78951263427734,2422927083.3333333333333333333
-105.79595184326172,2422929166.6666666666666666667
-105.80251312255859,2422931250.0000000000000000000
-105.80905914306641,2422933333.3333333333333333333
-105.81561279296875,2422935416.6666666666666666667
-105.82215881347656,2422937500.0000000000000000000
-105.82862091064453,2422939583.3333333333333333333
-105.83499145507813,2422941666.6666666666666666667
-105.84124755859375,2422943750.0000000000000000000
-105.84734344482422,2422945833.3333333333333333333
-105.85324096679688,2422947916.6666666666666666667
-105.85890960693359,2422950000.0000000000000000000
-105.86432647705078,2422952083.3333333333333333333
-105.86946868896484,2422954166.6666666666666666667
-105.87428283691406,2422956250.0000000000000000000
-105.87875366210938,2422958333.3333333333333333333
-105.88287353515625,2422960416.6666666666666666667
-105.88658905029297,2422962500.0000000000000000000
-105.88986968994141,2422964583.3333333333333333333
-105.89273834228516,2422966666.6666666666666666667
-105.89514923095703,2422968750.0000000000000000000
-105.89713287353516,2422970833.3333333333333333333
-105.89859771728516,2422972916.6666666666666666667
-105.89959716796875,2422975000.0000000000000000000
-105.90010833740234,2422977083.3333333333333333333
-105.90013885498047,2422979166.6666666666666666667
-105.89968872070313,2422981250.0000000000000000000
-105.89875793457031,2422983333.3333333333333333333
-105.89739990234375,2422985416.6666666666666666667
-105.89555358886719,2422987500.0000000000000000000
-105.89330291748047,2422989583.3333333333333333333
-105.89061737060547,2422991666.6666666666666666667
-105.8875732421875,2422993750.0000000000000000000
-105.88416290283203,2422995833.3333333333333333333
-105.88043975830078,2422997916.6666666666666666667
-105.87640380859375,2423000000.0000000000000000000
-105.87210845947266,2423002083.3333333333333333333
-105.86757659912109,2423004166.6666666666666666667
-105.86289215087891,2423006250.0000000000000000000
-105.85803985595703,2423008333.3333333333333333333
-105.85305786132813,2423010416.6666666666666666667
-105.8480224609375,2423012500.0000000000000000000
-105.84293365478516,2423014583.3333333333333333333
-105.83786773681641,2423016666.6666666666666666667
-105.83283233642578,2423018750.0000000000000000000
-105.82788848876953,2423020833.3333333333333333333
-105.82303619384766,2423022916.6666666666666666667
-105.81836700439453,2423025000.0000000000000000000
-105.8138427734375,2423027083.3333333333333333333
-105.80956268310547,2423029166.6666666666666666667
-105.80548858642578,2423031250.0000000000000000000
-105.80169677734375,2423033333.3333333333333333333
-105.79817199707031,2423035416.6666666666666666667
-105.79496765136719,2423037500.0000000000000000000
-105.79209136962891,2423039583.3333333333333333333
-105.78954315185547,2423041666.6666666666666666667
-105.787353515625,2423043750.0000000000000000000
-105.78549957275391,2423045833.3333333333333333333
-105.78402709960938,2423047916.6666666666666666667
-105.78291320800781,2423050000.0000000000000000000
-105.78218841552734,2423052083.3333333333333333333
-105.78180694580078,2423054166.6666666666666666667
-105.78179931640625,2423056250.0000000000000000000
-105.78217315673828,2423058333.3333333333333333333
-105.78288269042969,2423060416.6666666666666666667
-105.78392791748047,2423062500.0000000000000000000
-105.78529357910156,2423064583.3333333333333333333
-105.7869873046875,2423066666.6666666666666666667
-105.78897094726563,2423068750.0000000000000000000
-105.79129028320313,2423070833.3333333333333333333
-105.79385375976563,2423072916.6666666666666666667
-105.79670715332031,2423075000.0000000000000000000
-105.79976654052734,2423077083.3333333333333333333
-105.80307006835938,2423079166.6666666666666666667
-105.80661010742188,2423081250.0000000000000000000
-105.81034088134766,2423083333.3333333333333333333
-105.81427001953125,2423085416.6666666666666666667
-105.81838226318359,2423087500.0000000000000000000
-105.82261657714844,2423089583.3333333333333333333
-105.8270263671875,2423091666.6666666666666666667
-105.83157348632813,2423093750.0000000000000000000
-105.83628082275391,2423095833.3333333333333333333
-105.84107208251953,2423097916.6666666666666666667
-105.84602355957031,2423100000.0000000000000000000
-105.85102844238281,2423102083.3333333333333333333
-105.85619354248047,2423104166.6666666666666666667
-105.86142730712891,2423106250.0000000000000000000
-105.86678314208984,2423108333.3333333333333333333
-105.87220764160156,2423110416.6666666666666666667
-105.87776184082031,2423112500.0000000000000000000
-105.88339996337891,2423114583.3333333333333333333
-105.88910675048828,2423116666.6666666666666666667
-105.89492034912109,2423118750.0000000000000000000
-105.90084838867188,2423120833.3333333333333333333
-105.9068603515625,2423122916.6666666666666666667
-105.91294097900391,2423125000.0000000000000000000
-105.91911315917969,2423127083.3333333333333333333
-105.92539215087891,2423129166.6666666666666666667
-105.93174743652344,2423131250.0000000000000000000
-105.93817901611328,2423133333.3333333333333333333
-105.94468688964844,2423135416.6666666666666666667
-105.95126342773438,2423137500.0000000000000000000
-105.95789337158203,2423139583.3333333333333333333
-105.96454620361328,2423141666.6666666666666666667
-105.97128295898438,2423143750.0000000000000000000
-105.97802734375,2423145833.3333333333333333333
-105.98477935791016,2423147916.6666666666666666667
-105.99152374267578,2423150000.0000000000000000000
-105.99825286865234,2423152083.3333333333333333333
-106.00493621826172,2423154166.6666666666666666667
-106.01155853271484,2423156250.0000000000000000000
-106.01811218261719,2423158333.3333333333333333333
-106.02452850341797,2423160416.6666666666666666667
-106.03085327148438,2423162500.0000000000000000000
-106.0369873046875,2423164583.3333333333333333333
-106.04297637939453,2423166666.6666666666666666667
-106.04875946044922,2423168750.0000000000000000000
-106.05431365966797,2423170833.3333333333333333333
-106.05960845947266,2423172916.6666666666666666667
-106.06461334228516,2423175000.0000000000000000000
-106.06934356689453,2423177083.3333333333333333333
-106.07370758056641,2423179166.6666666666666666667
-106.07774353027344,2423181250.0000000000000000000
-106.08139801025391,2423183333.3333333333333333333
-106.08466339111328,2423185416.6666666666666666667
-106.08748626708984,2423187500.0000000000000000000
-106.08989715576172,2423189583.3333333333333333333
-106.09187316894531,2423191666.6666666666666666667
-106.09333801269531,2423193750.0000000000000000000
-106.09435272216797,2423195833.3333333333333333333
-106.09485626220703,2423197916.6666666666666666667
-106.09484100341797,2423200000.0000000000000000000
-106.09433746337891,2423202083.3333333333333333333
-106.09330749511719,2423204166.6666666666666666667
-106.09175109863281,2423206250.0000000000000000000
-106.08966827392578,2423208333.3333333333333333333
-106.08708190917969,2423210416.6666666666666666667
-106.08396148681641,2423212500.0000000000000000000
-106.080322265625,2423214583.3333333333333333333
-106.07618713378906,2423216666.6666666666666666667
-106.07154083251953,2423218750.0000000000000000000
-106.06640625,2423220833.3333333333333333333
-106.06079864501953,2423222916.6666666666666666667
-106.05474090576172,2423225000.0000000000000000000
-106.04824829101563,2423227083.3333333333333333333
-106.04131317138672,2423229166.6666666666666666667
-106.03397369384766,2423231250.0000000000000000000
-106.02625274658203,2423233333.3333333333333333333
-106.01817321777344,2423235416.6666666666666666667
-106.00977325439453,2423237500.0000000000000000000
-106.00105285644531,2423239583.3333333333333333333
-105.99207305908203,2423241666.6666666666666666667
-105.98284912109375,2423243750.0000000000000000000
-105.97339630126953,2423245833.3333333333333333333
-105.96379852294922,2423247916.6666666666666666667
-105.95404815673828,2423250000.0000000000000000000
-105.94419097900391,2423252083.3333333333333333333
-105.93424987792969,2423254166.6666666666666666667
-105.92431640625,2423256250.0000000000000000000
-105.91438293457031,2423258333.3333333333333333333
-105.90450286865234,2423260416.6666666666666666667
-105.89472198486328,2423262500.0000000000000000000
-105.88507080078125,2423264583.3333333333333333333
-105.8756103515625,2423266666.6666666666666666667
-105.86637115478516,2423268750.0000000000000000000
-105.85736846923828,2423270833.3333333333333333333
-105.84868621826172,2423272916.6666666666666666667
-105.84039306640625,2423275000.0000000000000000000
-105.83244323730469,2423277083.3333333333333333333
-105.82492065429688,2423279166.6666666666666666667
-105.81786346435547,2423281250.0000000000000000000
-105.81130218505859,2423283333.3333333333333333333
-105.80528259277344,2423285416.6666666666666666667
-105.79981994628906,2423287500.0000000000000000000
-105.79496765136719,2423289583.3333333333333333333
-105.79071807861328,2423291666.6666666666666666667
-105.78710174560547,2423293750.0000000000000000000
-105.78417205810547,2423295833.3333333333333333333
-105.78191375732422,2423297916.6666666666666666667
-105.78034973144531,2423300000.0000000000000000000
-105.77950286865234,2423302083.3333333333333333333
-105.77934265136719,2423304166.6666666666666666667
-105.7799072265625,2423306250.0000000000000000000
-105.78115844726563,2423308333.3333333333333333333
-105.78312683105469,2423310416.6666666666666666667
-105.78578948974609,2423312500.0000000000000000000
-105.78913879394531,2423314583.3333333333333333333
-105.79311370849609,2423316666.6666666666666666667
-105.79772186279297,2423318750.0000000000000000000
-105.80296325683594,2423320833.3333333333333333333
-105.80873870849609,2423322916.6666666666666666667
-105.81508636474609,2423325000.0000000000000000000
-105.82190704345703,2423327083.3333333333333333333
-105.82916259765625,2423329166.6666666666666666667
-105.83686065673828,2423331250.0000000000000000000
-105.84491729736328,2423333333.3333333333333333333
-105.85328674316406,2423335416.6666666666666666667
-105.86192321777344,2423337500.0000000000000000000
-105.87074279785156,2423339583.3333333333333333333
-105.87975311279297,2423341666.6666666666666666667
-105.88881683349609,2423343750.0000000000000000000
-105.89797210693359,2423345833.3333333333333333333
-105.90708160400391,2423347916.6666666666666666667
-105.91616058349609,2423350000.0000000000000000000
-105.92510986328125,2423352083.3333333333333333333
-105.93389892578125,2423354166.6666666666666666667
-105.94249725341797,2423356250.0000000000000000000
-105.95082855224609,2423358333.3333333333333333333
-105.95884704589844,2423360416.6666666666666666667
-105.96656036376953,2423362500.0000000000000000000
-105.97386932373047,2423364583.3333333333333333333
-105.98082733154297,2423366666.6666666666666666667
-105.98734283447266,2423368750.0000000000000000000
-105.99342346191406,2423370833.3333333333333333333
-105.99900817871094,2423372916.6666666666666666667
-106.00417327880859,2423375000.0000000000000000000
-106.00882720947266,2423377083.3333333333333333333
-106.01302337646484,2423379166.6666666666666666667
-106.0167236328125,2423381250.0000000000000000000
-106.01997375488281,2423383333.3333333333333333333
-106.02277374267578,2423385416.6666666666666666667
-106.02510070800781,2423387500.0000000000000000000
-106.02703094482422,2423389583.3333333333333333333
-106.02854919433594,2423391666.6666666666666666667
-106.02967834472656,2423393750.0000000000000000000
-106.03048706054688,2423395833.3333333333333333333
-106.03098297119141,2423397916.6666666666666666667
-106.03118896484375,2423400000.0000000000000000000
-106.03115081787109,2423402083.3333333333333333333
-106.03090667724609,2423404166.6666666666666666667
-106.03048706054688,2423406250.0000000000000000000
-106.0299072265625,2423408333.3333333333333333333
-106.02925872802734,2423410416.6666666666666666667
-106.02852630615234,2423412500.0000000000000000000
-106.02776336669922,2423414583.3333333333333333333
-106.02700805664063,2423416666.6666666666666666667
-106.02626037597656,2423418750.0000000000000000000
-106.02558898925781,2423420833.3333333333333333333
-106.02500915527344,2423422916.6666666666666666667
-106.02455139160156,2423425000.0000000000000000000
-106.02422332763672,2423427083.3333333333333333333
-106.02406311035156,2423429166.6666666666666666667
-106.02407073974609,2423431250.0000000000000000000
-106.02426910400391,2423433333.3333333333333333333
-106.02468109130859,2423435416.6666666666666666667
-106.02530670166016,2423437500.0000000000000000000
-106.02617645263672,2423439583.3333333333333333333
-106.02725219726563,2423441666.6666666666666666667
-106.02855682373047,2423443750.0000000000000000000
-106.03011322021484,2423445833.3333333333333333333
-106.03185272216797,2423447916.6666666666666666667
-106.03385925292969,2423450000.0000000000000000000
-106.03605651855469,2423452083.3333333333333333333
-106.0384521484375,2423454166.6666666666666666667
-106.04107666015625,2423456250.0000000000000000000
-106.04383850097656,2423458333.3333333333333333333
-106.04679107666016,2423460416.6666666666666666667
-106.04987335205078,2423462500.0000000000000000000
-106.05309295654297,2423464583.3333333333333333333
-106.05647277832031,2423466666.6666666666666666667
-106.05992126464844,2423468750.0000000000000000000
-106.06342315673828,2423470833.3333333333333333333
-106.06703186035156,2423472916.6666666666666666667
-106.07066345214844,2423475000.0000000000000000000
-106.07431793212891,2423477083.3333333333333333333
-106.0780029296875,2423479166.6666666666666666667
-106.08164978027344,2423481250.0000000000000000000
-106.08529663085938,2423483333.3333333333333333333
-106.08891296386719,2423485416.6666666666666666667
-106.09245300292969,2423487500.0000000000000000000
-106.09590911865234,2423489583.3333333333333333333
-106.09929656982422,2423491666.6666666666666666667
-106.10259246826172,2423493750.0000000000000000000
-106.10575866699219,2423495833.3333333333333333333
-106.10880279541016,2423497916.6666666666666666667
-106.11173248291016,2423500000.0000000000000000000
-106.11450958251953,2423502083.3333333333333333333
-106.11714935302734,2423504166.6666666666666666667
-106.11962127685547,2423506250.0000000000000000000
-106.12193298339844,2423508333.3333333333333333333
-106.12410736083984,2423510416.6666666666666666667
-106.12608337402344,2423512500.0000000000000000000
-106.12787628173828,2423514583.3333333333333333333
-106.12950134277344,2423516666.6666666666666666667
-106.13094329833984,2423518750.0000000000000000000
-106.13218688964844,2423520833.3333333333333333333
-106.13327026367188,2423522916.6666666666666666667
-106.13413238525391,2423525000.0000000000000000000
-106.13482666015625,2423527083.3333333333333333333
-106.13536834716797,2423529166.6666666666666666667
-106.13568115234375,2423531250.0000000000000000000
-106.13581848144531,2423533333.3333333333333333333
-106.13577270507813,2423535416.6666666666666666667
-106.13555908203125,2423537500.0000000000000000000
-106.13514709472656,2423539583.3333333333333333333
-106.13456726074219,2423541666.6666666666666666667
-106.13382720947266,2423543750.0000000000000000000
-106.13294982910156,2423545833.3333333333333333333
-106.13185882568359,2423547916.6666666666666666667
-106.13065338134766,2423550000.0000000000000000000
-106.12928009033203,2423552083.3333333333333333333
-106.12779235839844,2423554166.6666666666666666667
-106.12621307373047,2423556250.0000000000000000000
-106.12447357177734,2423558333.3333333333333333333
-106.12264251708984,2423560416.6666666666666666667
-106.12071990966797,2423562500.0000000000000000000
-106.11872100830078,2423564583.3333333333333333333
-106.11669158935547,2423566666.6666666666666666667
-106.11461639404297,2423568750.0000000000000000000
-106.11251831054688,2423570833.3333333333333333333
-106.11039733886719,2423572916.6666666666666666667
-106.10830688476563,2423575000.0000000000000000000
-106.10621643066406,2423577083.3333333333333333333
-106.10421752929688,2423579166.6666666666666666667
-106.10225677490234,2423581250.0000000000000000000
-106.10043334960938,2423583333.3333333333333333333
-106.09868621826172,2423585416.6666666666666666667
-106.09707641601563,2423587500.0000000000000000000
-106.09564208984375,2423589583.3333333333333333333
-106.09435272216797,2423591666.6666666666666666667
-106.09324645996094,2423593750.0000000000000000000
-106.09234619140625,2423595833.3333333333333333333
-106.09165954589844,2423597916.6666666666666666667
-106.09123229980469,2423600000.0000000000000000000
-106.09101104736328,2423602083.3333333333333333333
-106.09105682373047,2423604166.6666666666666666667
-106.09133148193359,2423606250.0000000000000000000
-106.09187316894531,2423608333.3333333333333333333
-106.09268188476563,2423610416.6666666666666666667
-106.09372711181641,2423612500.0000000000000000000
-106.09504699707031,2423614583.3333333333333333333
-106.09660339355469,2423616666.6666666666666666667
-106.09839630126953,2423618750.0000000000000000000
-106.10041046142578,2423620833.3333333333333333333
-106.10263824462891,2423622916.6666666666666666667
-106.10505676269531,2423625000.0000000000000000000
-106.10765838623047,2423627083.3333333333333333333
-106.11038970947266,2423629166.6666666666666666667
-106.11325836181641,2423631250.0000000000000000000
-106.1162109375,2423633333.3333333333333333333
-106.11921691894531,2423635416.6666666666666666667
-106.12227630615234,2423637500.0000000000000000000
-106.12535095214844,2423639583.3333333333333333333
-106.12837219238281,2423641666.6666666666666666667
-106.13137054443359,2423643750.0000000000000000000
-106.13426971435547,2423645833.3333333333333333333
